"","ipr","ip","Recoveredt","minevent","damageD0","damageD1","damageD10","damageD11","damageD12","damageD15","damageD28"
"1686",1560,1686,286,280,62.9236605861918,56.6508488780846,7.1928109277093,5.82451176746359,4.87408465876068,3.57611466852932,8.30008968717614
"1687",2332,1687,190,322,31.4246465772476,24.4206172204546,3.60505791858299,3.18991319906737,2.96181578750797,2.69246869631012,6.60006133024092
"1688",1212,1688,10000,314,68.6295645396195,61.1594753703594,14.0402852230939,12.6153387591521,11.9340033641163,11.2853306005841,21.4134632971821
"1689",2428,1689,10000,412,30.1004571582591,25.1138653431786,6.5478209519237,6.04928372218303,5.83893193429309,5.49869722941041,7.27594811056218
"1690",1250,1690,204,388,25.8033518807939,21.1571010916775,3.92708079712231,3.41299495163414,3.0732768345298,2.52177250235878,3.71792366765985
"1691",1046,1691,364,308,62.7087702692874,55.8415727412862,10.0360130330588,8.43722797065854,7.23979164452224,5.07977789800386,4.8563820158591
"1692",3345,1692,212,402,22.7519014174503,18.693708151272,4.29741204147783,3.86103156859335,3.62940486560017,3.35742047504055,8.57450216807759
"1693",2939,1693,10000,336,78.3927609620216,74.9265944904877,28.3924554472866,25.7612035438277,25.3992604077815,29.8756456008954,37.0155542254903
"1694",2174,1694,358,256,54.3171188033423,54.5034987728331,8.55892339242548,7.09302083561245,6.15605234766008,4.97613588158156,4.12183176050216
"1695",2412,1695,10000,414,35.1901727846392,30.6235561273027,9.52276414741814,8.8656330364639,8.68948942744704,8.73623312881003,16.5085957364497
"1696",198,1696,522,272,73.539398725145,64.6907605218669,13.6990249054869,11.7623264555112,10.2764422524335,7.37239399399048,5.90244160994089
"1697",3441,1697,236,488,19.2096055673017,16.5067178751461,4.9176204740271,4.53645907464215,4.4215803155185,4.56971257413042,10.5918362856632
"1698",323,1698,10000,228,67.6893352936569,69.5310999922029,14.7583271742901,12.344810280263,11.0036065372951,9.72281795148833,9.71187137156479
"1699",1644,1699,10000,268,75.8266695014281,69.6697244053628,13.419389641093,11.489583486965,10.58102862034,9.84191977497625,9.64169742374428
"1700",2662,1700,10000,394,43.2054430260441,37.4981583387184,11.7209609413487,10.7379529894263,10.2270980739779,9.31120501990662,11.762498712906
"1701",3701,1701,10000,274,73.3800153457324,65.9842202704543,12.5993872400747,10.6723730812833,9.32811372158104,6.87572213773322,6.98512182439309
"1702",3709,1702,168,534,14.7041363642229,12.6683128870221,3.23548278126192,2.83280332065676,2.53197934658246,1.98454886116183,1.77539382420866
"1703",910,1703,462,402,41.3195493481293,34.6837402582404,7.73740535611905,6.97315477427943,6.55572401744325,5.71492486937599,4.48587112450156
"1704",3874,1704,278,300,60.8042203906919,51.0643669002306,6.63656960574663,5.48587812543836,4.68702777260074,3.35880912414639,5.54027491717337
"1705",3831,1705,10000,360,53.9466349472223,47.2655433904862,10.6989920699631,9.65921752959663,9.28816086948362,8.87860305359694,11.7658741646305
"1706",389,1706,304,388,32.968222279373,27.1090677111481,5.76670574198987,5.25639290291254,5.06774110836537,4.90274900807072,8.54200156606568
"1707",3075,1707,232,362,28.3897458976955,22.9252687013599,4.76772363727446,4.40060606342207,4.33862174371952,4.69170881015167,19.3551611511985
"1708",1349,1708,204,366,32.7811191218332,26.0671470527355,3.81990985656145,3.33241009537219,3.08128604277642,2.77061874797411,6.46484560521114
"1709",1623,1709,10000,422,34.2638409727877,29.402790039318,6.10549182745062,5.45227981239976,5.24752707003164,5.25157752786478,10.2242285678787
