"","ipr","ip","Recoveredt","minevent","damageD0","damageD1","damageD10","damageD11","damageD12","damageD15","damageD28"
"1147",61,1147,200,312,37.7319195416542,30.2421443571199,3.34229900917436,2.66557897248146,2.14082130449706,1.16781237018222,0.330505378528059
"1148",74,1148,194,292,17.7306969979038,18.9014878933408,3.12574300759444,2.50731230573289,2.04407087389614,1.24993365972452,1.23416929666534
"1149",80,1149,202,298,13.3015330071326,15.6115860894103,3.56624887320304,2.89893009172271,2.36465367377809,1.31893763492712,0.22852763627404
"1150",90,1150,192,354,26.4441103666849,22.3993304531477,3.51933484395584,3.03997009035277,2.67667085167663,2.05621086779384,3.28252497764458
"1151",102,1151,196,410,25.4093160162359,20.7216517078726,3.51205098976469,2.9162297515175,2.429314072575,1.43599046490964,0.275473383731142
"1152",106,1152,184,362,27.758792960054,23.2505166114491,3.23222553734711,2.81646365433896,2.52374478505051,2.13333772805588,4.35751619021617
"1153",117,1153,192,300,14.2661207419778,15.4332345317215,3.34340878287441,2.75968678922462,2.29044066304231,1.36312708153281,0.369064595999002
"1154",129,1154,204,352,24.8614995872765,21.5101282666094,3.73528430989377,3.13248048627767,2.64710519712497,1.68689271902817,0.90911599139078
"1155",154,1155,202,344,29.6041461304215,24.8369669628782,3.61168513818842,3.00185348448069,2.52196724821883,1.60949045802884,0.947173693820298
"1156",165,1156,190,260,9.49749546222679,12.9924823795413,2.78149912235111,2.12590809354681,1.63790141189709,0.806023908062056,0.390191195580736
"1157",175,1157,188,378,21.7611777937753,18.0034367557296,3.34037308327746,2.8068297239904,2.36875308714087,1.470028091594,0.559589740878165
"1158",176,1158,186,328,28.0106753379794,23.4311747708831,3.24535778913176,2.75350677826893,2.38083549906161,1.73710579302196,2.5408654590109
"1159",177,1159,184,364,23.8949936752987,19.5727242874667,3.128173968632,2.59245167906131,2.15933627817856,1.29193979851456,0.314591150675341
"1160",185,1160,192,342,31.1514729888223,24.8505276036905,3.36378885425183,2.81323314284451,2.39091391894765,1.6529982715818,3.27410902729145
"1161",197,1161,184,398,22.0783205561222,18.1893105611609,3.24633542184754,2.7397135849741,2.32927780737133,1.51136807715179,1.09606181863606
"1162",204,1162,206,352,32.5260238950153,27.4812449397883,3.8221774013305,3.27204595020653,2.87076605300218,2.26394719127503,4.69724110274412
"1163",206,1163,200,362,24.8641963826189,21.4537580014231,3.65294665616563,3.06644611162351,2.59831247240922,1.6919294468523,1.43542004726142
"1164",220,1164,200,438,22.6207992769939,19.3062085095448,3.70745258985227,3.1601505423241,2.72133022303843,1.87540754045516,1.91591367165036
"1165",230,1165,182,366,24.4497030895023,19.7277190136445,3.08142126858821,2.54379972536878,2.10902606622209,1.23877168651217,0.300775778913245
"1166",238,1166,206,346,25.3782551132831,24.7138557639766,3.66707839940056,3.03013504688865,2.56238456624095,1.79922418127851,1.97957312162551
"1167",244,1167,202,284,23.9082026914945,25.0332128341603,3.34597740320751,2.64845911037064,2.11355657077804,1.14176317446969,0.368152236881495
"1168",247,1168,200,350,30.166060381706,23.5618256781647,4.10555275540672,3.79210388180414,3.59781138179387,3.5285953450404,9.75285447188222
"1169",257,1169,204,326,30.2674680074784,26.4125079419826,3.59744538270278,2.9208351299912,2.3921074219375,1.40648652422379,1.14742134191886
"1170",259,1170,196,442,17.4714646280319,14.3600535843525,4.46853390899983,4.33347766949108,4.28143982816865,4.50616730850993,8.36936556623866
"1171",262,1171,188,372,17.1502216193706,16.2838671636567,3.30656423989186,2.75989737407699,2.31484226999226,1.41763359058625,0.522310454796374
"1172",293,1172,206,350,28.8479360038615,24.1320695274689,3.73425311714372,3.0817099111865,2.56018163951707,1.54513186909591,0.807977382147282
"1173",309,1173,200,326,26.8490756795273,23.8220137517123,3.50645399690355,2.88927020918931,2.41003792948101,1.53950172883521,1.94507253431427
"1174",312,1174,182,324,32.6524604332869,25.7174549434304,2.83360189195414,2.27083219895662,1.83487945339191,1.0270272668962,0.358960788146704
"1175",320,1175,194,362,26.3125342731888,21.6059478472535,3.43999361324026,2.8607742397837,2.39436432271303,1.46640688715987,0.432760398745909
"1176",324,1176,196,410,21.265166874713,17.6340053036999,3.73010423507245,3.21394658061357,2.78877214206432,1.91646069896142,1.77666510590872
"1177",327,1177,196,324,34.3282037489105,28.4418918761109,3.30714639373413,2.69083747530869,2.23062325945589,1.49929476939788,6.03707012970312
"1178",328,1178,196,364,29.2975063411098,23.4301829787412,3.54093854899073,2.99156886521266,2.55898332084027,1.73734656081976,1.30490620084141
"1179",335,1179,188,360,25.4912336815401,21.4701239353775,3.21010795333046,2.66057313774832,2.23035312126051,1.44278000789343,3.05549408566391
"1180",351,1180,194,318,34.592462774702,28.8983745362513,3.23839852552754,2.64004260872011,2.19285612860142,1.45075055974594,3.32471621453354
"1181",370,1181,210,428,23.5643176760557,19.5260970775449,4.2715146294273,3.87947932287726,3.59219231357111,3.18579651741628,5.69908857218158
"1182",408,1182,190,356,26.1245484713028,22.5407863530085,3.27384345639685,2.75188741974239,2.35821038053678,1.69815230916725,2.8013078572873
"1183",409,1183,200,434,18.6597845045631,16.125574834227,3.95395453106721,3.49573260795406,3.12560531561376,2.41155752152804,3.06976671477824
